,id,xyz,bo
38814,MAZXAO,2,2
38815,QIGNUP,3,3
38816,XIYLOG,3,3
38817,QOLDIF,3,3
38818,XEKKUV,3,3
38819,WIRPEU,2,2
38820,DIFQIU,3,3
38821,CBFMOP,2,2
38822,BAPPIR,2,2
38823,RERGIH,2,2
38824,QUHTUI,3,3
38825,OTAGUM,2,2
38826,SUCNOV,3,3
38827,HATDEN,1,1
38828,CEFHAW,2,2
38829,VUBHEF,3,3
38830,GOSXET,3,3
38831,NOKGUP,3,3
38832,GULVUG,3,3
38833,TONRUJ,3,3
38834,ZODQOY,3,3
38835,DIHQES,3,3
38836,SESZOF,2,2
38837,MUTYEG,3,3
38838,SEZSEW,1,1
38839,PITSUI,3,3
38840,FIRLAV,2,2
38841,PIYTOI,2,2
38842,PIZHAI,1,1
38843,NEMCOX,3,3
38844,IKOFET,2,2
38845,CUDRIC,3,3
38846,YICXEO,1,1
38847,HUKNIK,2,2
38848,LINMOL,3,3
38849,KODZEK,3,3
38850,DEFXUK,1,1
38851,AMIFUY,2,2
38852,NEXSOZ,2,2
38853,UHEJOG,1,1
38854,PUZFAR,1,1
38855,HIDCIH,1,1
38856,SOWDIR,1,1
38857,FULZOD,3,3
38858,JENCEK,2,2
38859,VIVKAN,2,2
38860,FEPQOG,2,2
38861,EJISIZ,2,2
38862,HOSBAU,3,3
38863,FASRUN,2,2
38864,TADSEZ,3,3
38865,GAPRIZ,3,3
38866,YURCEV,2,2
38867,HORZUM,2,2
38868,WUPHOE,3,3
38869,MEHYUU,3,3
38870,WOGNOV,3,3
38871,RODWIS,3,3
38872,MECCEF,2,2
38873,CUTJEG,2,2
38874,MAMGEO,2,2
38875,PEWXAS,2,2
38876,TIXREY,3,3
38877,AYESAA,3,3
38878,MIBRAT,2,2
38879,VEKTOU,2,2
38880,NIXQOA,2,2
38881,LEDTEU,3,3
38882,DOHSUQ,2,2
38883,WOWHIB,3,3
38884,FUFXIP,3,3
38885,DEXLOJ,3,3
38886,EMEGEI,1,1
38887,WOSJOD,3,3
38888,FUVKUE,2,2
38889,GIGROG,2,2
38890,FEHSOD,3,3
38891,BECPEF,1,1
38892,DOKVUX,2,2
38893,CAVXUT,3,3
38894,AHETIS,2,2
38895,NOWNUK,2,2
38896,QAKLAQ,3,3
38897,YALDIA,3,3
38898,RAQHIB,3,3
38899,MIRHUT,2,2
38900,CEZHIY,2,2
38901,JAFDEA,2,2
38902,BIQRAU,3,3
38903,NOFLUS,2,2
38904,GANJEL,1,1
38905,LEHYUU,3,3
38906,VOGNOV,3,3
38907,QIVGIM,1,1
38908,IMUKEG,3,3
38909,QODLUR,2,2
38910,DOXPOX,3,3
38911,DUKCIW,3,3
38912,LAMPEU,1,1
38913,SICLUN,3,3
38914,PICRUR,3,3
38915,MAMNOE,2,2
38916,SEVLIP,3,3
38917,SUVRUW,1,1
38918,JECMUA,1,1
38919,TAWYIZ,1,1
38920,SOPDIL,3,3
38921,FISTUY,3,3
38922,SIJPEI,3,3
38923,GINROK,1,1
38924,WUHTEA,1,1
38925,BOKHAK,2,2
38926,EBAHAS,2,2
38927,HUYYOQ,2,2
38928,XICFOH,2,2
38929,LAPDAH,1,1
38930,WOLQAP,1,1
38931,GAJHAB,3,3
38932,AMAYET,2,2
38933,QIFXAG,1,1
38934,JESGEU,3,3
38935,VEMWOA,3,3
38936,AQOYIQ,3,3
38937,EHINOY,3,3
38938,DAFGAU,2,2
38939,ZIRXUW,2,2
38940,CUVROC,3,3
38941,BACCEP,2,2
38942,SUGROC,3,3
38943,MAQPAX,3,3
38944,NATXEM,3,3
38945,ZEDCAO,3,3
38946,IHUDOF,3,3
38947,WUZSEP,3,3
38948,KUDCOD,3,3
38949,NIJHEW,3,3
38950,WABGOX,2,2
38951,SIDNOK,3,3
38952,VOLJUB,1,1
38953,OFULUX,2,2
38954,GANCOQ,1,1
38955,CIVLID,2,2
38956,ZOVXAL,3,3
38957,HIGVOJ,3,3
38958,ETATOI,3,3
38959,SEJKID,3,3
38960,IJUPAG,2,2
38961,EJEBIF,3,3
38962,UQUMAV,3,3
38963,DADHIC,3,3
38964,BOWVOA,3,3
38965,RANDES,3,3
38966,CAWYOR,2,2
38967,DOSVOW,2,2
38968,SEDKIV,3,3
38969,XETPUI,3,3
38970,QIXBUU,1,1
38971,LOBRIE,2,2
38972,YUDXIF,2,2
38973,PASPIJ,3,3
38974,AVIQIF,2,2
38975,TITCEE,3,3
38976,NACYEV,1,1
38977,SIFQAA,2,2
38978,MAXYIV,3,3
38979,REDNUK,2,2
38980,KITKIK,3,3
38981,ZIHNIP,3,3
38982,PEMENI,3,3
38983,NERXAL,3,3
38984,SAQFEY,3,3
38985,BEDLUS,1,1
38986,TIPZUN,1,1
38987,FOZFAC,2,2
38988,LAYDAS,2,2
38989,REFSAZ,2,2
38990,ZARKOV,2,2
38991,UNETOY,2,2
38992,LIVVAQ,3,3
38993,FAMQOB,2,2
38994,CEPHUA,2,2
38995,DILDAG,2,2
38996,POPCEF,3,3
38997,HETNEZ,2,2
38998,BAKNIM,3,3
38999,KEQFAO,3,3
39000,ETESUR,3,3
39001,CETFEP,3,3
39002,POFVEM,3,3
39003,UHEHUK,1,1
39004,TIPFEE,3,3
39005,MOHPOQ,3,3
39006,KIBWAU,3,3
39007,PEWHEG,2,2
39008,NAYVUG,3,3
39009,IJOMOL,3,3
39010,XEMSOY,3,3
39011,BACTEH,3,3
39012,XIRDOR,2,2
39013,IDARIQ,3,3
39014,KISYUG,2,2
39015,WECWOQ,1,1
39016,HOSLOS,2,2
39017,BOGPIW,2,2
39018,COJROJ,2,2
39019,PIGLAU,3,3
39020,SEDREB,3,3
39021,XOYBES,2,2
39022,MABDEB,3,3
39023,BEGRAJ,3,3
39024,VEFHAR,3,3
39025,TABWAU,1,1
39026,KEGCEE,2,2
39027,YIVTUS,2,2
39028,IJOTAE,3,3
39029,MUHGIG,2,2
39030,IGILUH,3,3
39031,OZATIT,2,2
39032,FIXYER,3,3
39033,QIFXAE,2,2
39034,BOQBOZ,1,1
39035,PUYCAN,1,1
39036,REZCAA,3,3
39037,MAKJIU,3,3
39038,KUGVIS,3,3
39039,KIBLUE,3,3
39040,AKOPEW,3,3
39041,LEXDEY,3,3
39042,CEPJOX,1,1
39043,MINDES,2,2
39044,SANDEQ,3,3
39045,OLUPUH,3,3
39046,DEGNOU,3,3
39047,WOLQAR,2,2
39048,TOLXAT,2,2
39049,TAFRAU,3,3
39050,TARMUU,3,3
39051,XIWWUY,3,3
39052,TEQYOF,3,3
39053,TIYMUM,3,3
39054,KILYOV,2,2
39055,VAJMEA,3,3
39056,QOHHOM,3,3
39057,TEKDAO,3,3
39058,CAKGAZ,3,3
39059,TAMJIB,3,3
39060,AFUDAH,3,3
39061,WIZCOY,2,2
39062,PETZEV,2,2
39063,MULLEK,2,2
39064,DONKAU,2,2
39065,MIFYOR,2,2
39066,CESMUJ,3,3
39067,MIYRER,3,3
39068,FEVROQ,3,3
39069,TILQAG,2,2
39070,WEPJAC,3,3
39071,FOFMUJ,2,2
39072,GITCUH,3,3
39073,AQAYIA,2,2
39074,CABYIN,2,2
39075,LODHER,1,1
39076,YOSNOK,2,2
39077,UGUFOT,2,2
39078,OVODUZ,2,2
39079,OWAFUO,3,3
39080,DUGRII,3,3
39081,EMOLIB,1,1
39082,ITOPEO,3,3
39083,LUGZAP,3,3
39084,TUMLEU,2,2
39085,HENVUS,2,2
39086,KAXBAM,1,1
39087,XAZCUX,3,3
39088,AZOGIF,3,3
39089,ZELGEE,2,2
39090,CAGQEH,3,3
39091,PAJQIA,3,3
39092,WAGFIV,3,3
39093,GIXYER,2,2
39094,XEWBUX,3,3
39095,CISTAC,2,2
39096,WIPSUJ,3,3
39097,FUPMIN,2,2
39098,OGAHOT,1,1
39099,HAZVUZ,3,3
39100,ZOBKAF,3,3
39101,QASWOY,2,2
39102,IXUVEC,3,3
39103,RUQNEW,1,1
39104,NEXCID,3,3
39105,PEZFUX,2,2
39106,HIPBUE,3,3
39107,PEPQIM,3,3
39108,BAZBEL,3,3
39109,UJEWIQ,3,3
39110,AROSUV,3,3
39111,QIYVUP,3,3
39112,DOYTIV,3,3
39113,ISAPUO,2,2
39114,EHEXIA,3,3
39115,YIJVIZ,3,3
39116,LUSPOF,3,3
39117,QUDWES,2,2
39118,DAQVEX,2,2
39119,KIRXOA,3,3
39120,QIDYEH,1,1
39121,NICXAZ,3,3
39122,JABXIU,2,2
39123,NEYYEX,3,3
39124,HISGUL,3,3
39125,PIHVOS,2,2
39126,VIHCIY,1,1
39127,VUTXUF,2,2
39128,SETMOW,3,3
39129,MAMPEW,2,2
39130,DERGAI,2,2
39131,TUNNAR,1,1
39132,KAHTAR,3,3
39133,RATPAE,1,1
39134,ZIZGEX,3,3
39135,JASZIM,2,2
39136,HONQAD,1,1
39137,OCEPAQ,3,3
39138,LURZEF,2,2
39139,XUXZUM,3,3
39140,TIHSEI,1,1
39141,TOHTIV,3,3
39142,QOKMOS,2,2
39143,TUVWUC,3,3
39144,SUSHET,2,2
39145,XUCQAO,3,3
39146,BUSVUG,3,3
39147,PUDWES,2,2
39148,OVAHAW,2,2
39149,YOCFED,2,2
39150,IWEFUN,1,1
39151,RUKTOG,2,2
39152,FAJVIX,3,3
39153,QIHVOS,3,3
39154,RUCPIP,3,3
39155,PEYQIV,3,3
39156,TOKHEI,3,3
39157,HUXCAG,3,3
39158,NIDCUA,3,3
39159,JABJUR,2,2
39160,CIJKIR,3,3
39161,WILVOE,3,3
39162,KABXIU,2,2
39163,NOKKOQ,3,3
39164,MORZAW,3,3
39165,ZIHPAJ,3,3
39166,DANTER,2,2
39167,JAXNUR,2,2
39168,QETJAB,2,2
39169,TEKHUP,3,3
39170,CUCWUU,2,2
39171,LIXMUD,3,3
39172,RUFSUG,2,2
39173,JENJOC,1,1
39174,FOBTEV,2,2
39175,TANVEJ,3,3
39176,NUCZUI,1,1
39177,NASHAR,2,2
39178,KIXMIO,3,3
39179,EVOYOF,3,3
39180,KUJTOY,1,1
39181,KATDAK,1,1
39182,HIDFUW,2,2
39183,HITBIX,2,2
39184,NIQXER,3,3
39185,RAXQEM,2,2
39186,MIPKIH,2,2
39187,XODVAN,2,2
39188,QOZMUP,1,1
39189,HANPOD,1,1
39190,BOHJEN,3,3
39191,QEFMAS,2,2
39192,YAKTOV,2,2
39193,SEJREG,3,3
39194,KECVAQ,2,2
39195,LATTUW,3,3
39196,ZIGCIE,2,2
39197,LILBIS,3,3
39198,LAZXAM,3,3
39199,PEBJUC,2,2
39200,XORZAG,3,3
39201,CAQJEL,1,1
39202,ZEYYEH,2,2
39203,ECUGER,3,3
39204,IGOJEU,3,3
39205,KIJMAS,2,2
39206,WEHVEL,2,2
39207,QABRES,2,2
39208,HISRAF,1,1
39209,GAQHIP,2,2
39210,IDEKUY,2,2
39211,IQUWUM,3,3
39212,KEFYEZ,3,3
39213,KIRTUB,2,2
39214,YEHYUG,2,2
39215,DILTIE,3,3
39216,IVAMOJ,3,3
39217,JAGNAH,3,3
39218,IRAKUJ,3,3
39219,WOCLEF,3,3
39220,GAGCAT,2,2
39221,FIHJUD,3,3
39222,UCILIE,3,3
39223,ISIFAT,3,3
39224,GUKSIQ,1,1
39225,IFEZEZ,2,2
39226,KELRID,3,3
39227,FOQYAL,3,3
39228,NETYUJ,3,3
39229,GISQEE,3,3
39230,TCAMPT,3,3
39231,GULVUE,2,2
39232,NOKGUR,3,3
39233,VUDBOM,2,2
39234,BIMRIY,2,2
39235,YAWJOW,2,2
39236,VOCLEF,2,2
39237,YAGBEO,3,3
39238,PAMFEQ,2,2
39239,XEQXUN,3,3
39240,BEDGIC,2,2
39241,ABAFUF,3,3
39242,DIBDOK,3,3
39243,HABQEG,2,2
39244,ZORJOH,2,2
39245,FACHOG,3,3
39246,DOZVAR,1,1
39247,HIDMIR,2,2
39248,DUFHIV,2,2
39249,NOYKER,2,2
39250,SUGLIR,3,3
39251,WODBIC,2,2
39252,FAHYOE,2,2
39253,ACOXEX,3,3
39254,VACMIY,3,3
39255,HOXTIX,1,1
39256,WUTDIY,2,2
39257,QOYDOZ,2,2
39258,FEYVEL,3,3
39259,VOTSOM,2,2
39260,ZEXMEX,2,2
39261,AZITAE,3,3
39262,CFPYPD,3,3
39263,NOMHAY,2,2
39264,HAGYIA,2,2
39265,GAMHOU,3,3
39266,FAYKIA,3,3
39267,MONDAV,2,2
39268,EHURUV,3,3
39269,KEHNER,2,2
39270,PIXGEI,2,2
39271,YERQAO,2,2
39272,GOZVIA,3,3
39273,NARRAZ,2,2
39274,QEZZIG,2,2
39275,HOBPIX,2,2
39276,LAXGOG,2,2
39277,ZUNDAP,2,2
39278,JEHPOB,3,3
39279,YEYPEY,2,2
39280,SIWCIL,3,3
39281,GEYJUP,1,1
39282,LOPKOR,3,3
39283,ZAFCUE,3,3
39284,YAKCAP,3,3
39285,VERBAX,3,3
39286,ICUDIU,3,3
39287,MAFFOP,2,2
39288,YUGDIO,2,2
39289,ELITID,3,3
39290,FEWVEI,2,2
39291,WUDLAI,2,2
39292,VEJLUS,2,2
39293,AQERIY,2,2
39294,TPFECO,2,2
39295,BEXWIM,1,1
39296,UNILIN,3,3
39297,CINWIG,3,3
39298,AGOKEN,2,2
39299,HOVCIG,2,2
39300,SASWIV,3,3
39301,HEPREZ,1,1
39302,KIJCOW,2,2
39303,KEZWOD,2,2
39304,OVAHOK,2,2
39305,XIRTEZ,3,3
39306,PUBSOU,2,2
39307,KADPUD,1,1
39308,JAZDOE,2,2
39309,SIRKEJ,2,2
39310,NAWMON,1,1
39311,XULPUP,3,3
39312,INOWIS,3,3
39313,USOCIQ,3,3
39314,MOMQEK,1,1
39315,QOJNAE,1,1
39316,DAHPOT,3,3
39317,HIJMIW,2,2
39318,COQKID,1,1
39319,FUFHAR,3,3
39320,MATXAH,2,2
39321,HANNIW,2,2
39322,DETCIP,1,1
39323,YIXFER,2,2
39324,BAYNAS,2,2
39325,TUVLOM,3,3
39326,EMEBUU,3,3
39327,WOVWUB,3,3
39328,SAPWUB,2,2
39329,WUMLAR,2,2
39330,GEHJOS,1,1
39331,FOKQUS,1,1
39332,APABID,1,1
39333,LUBRAB,3,3
39334,TUVNUV,3,3
39335,IGUGOH,2,2
39336,XIWYUA,3,3
39337,JULGEE,3,3
39338,UVIXAA,1,1
39339,SEKCUI,3,3
39340,BIZJEC,2,2
39341,ERECUA,2,2
39342,FIFJUA,3,3
39343,HAZJIE,2,2
39344,XAKCAP,1,1
39345,TABPIX,1,1
39346,PEZCEF,2,2
39347,NUCFIA,3,3
39348,QIDKUL,2,2
39349,USIGOT,2,2
39350,OWOHUE,3,3
39351,XUYBOI,1,1
39352,WEJLUS,3,3
39353,MIDQOI,3,3
39354,TAJTOO,2,2
39355,SOSHOY,3,3
39356,NIFWEF,3,3
39357,EYIWAM,2,2
39358,DIPZAD,2,2
39359,XOTPIF,3,3
39360,IHEBED,3,3
39361,KAGGIJ,3,3
39362,JOCSAV,2,2
39363,MUFGEA,3,3
39364,GOGLAP,1,1
39365,XEBGAP,3,3
39366,XIGMOR,3,3
39367,POFFOG,2,2
39368,HAZCAP,3,3
39369,PUHXAT,3,3
39370,LOGJOI,3,3
39371,OGADUW,2,2
39372,NIHNIB,3,3
39373,GAQFEK,1,1
39374,WESQEQ,3,3
39375,IKOCUH,3,3
39376,YOMTUR,3,3
39377,RIFVIN,1,1
39378,YOGCIG,2,2
39379,OJUNOX,3,3
39380,XUBKUB,3,3
39381,KEMJIY,3,3
39382,RIDNUP,3,3
39383,MIKPAX,2,2
39384,JIZPEO,2,2
39385,TICKUO,3,3
39386,DOFZEE,3,3
39387,EADJIC,2,2
39388,ROHCOI,3,3
39389,LOPYEX,2,2
39390,QETSUE,3,3
39391,QAZWUL,2,2
39392,WILVUK,2,2
39393,RIBXOR,3,3
39394,DIJKOW,2,2
39395,QEBZEE,2,2
39396,KOFWOU,2,2
39397,HIGCOP,3,3
39398,BIWJOH,2,2
39399,IRIVIQ,3,3
39400,NOXTAV,2,2
39401,REYZIE,2,2
39402,CADXIO,2,2
39403,QETXET,3,3
39404,FUMNUX,1,1
39405,UJOBUQ,1,1
39406,IRUCUU,1,1
39407,HANPUJ,1,1
39408,VOLHUB,3,3
39409,KEYKUV,3,3
39410,YIMJAI,3,3
39411,IMUYAS,2,2
39412,SIGGAQ,2,2
39413,UYUYEU,3,3
39414,ASOFOE,1,1
39415,GAQJEQ,2,2
39416,HIQXAH,2,2
39417,ZENCED,3,3
39418,AXEDAK,3,3
39419,BUHXEI,2,2
39420,TUQBUE,3,3
39421,ZUGXEE,3,3
39422,EJUDUI,2,2
39423,SAMHUK,3,3
39424,VIBVUY,2,2
39425,TULZEG,3,3
39426,UHATAY,3,3
39427,YASMAI,3,3
39428,TUDRUG,3,3
39429,HATVOQ,3,3
39430,EHAZUI,3,3
39431,XUQXUC,1,1
39432,ENAQOA,2,2
39433,GUHJOI,3,3
39434,UZIXOS,2,2
39435,KEHLIS,1,1
39436,NERZAL,1,1
39437,ROLSUH,2,2
39438,BOKZEH,3,3
39439,FEYCIW,3,3
39440,TUMNEW,3,3
39441,QURNIA,3,3
39442,HEDCID,1,1
39443,XOVDAP,3,3
39444,EFAWOA,2,2
39445,CIBMOP,2,2
39446,CPDOFE,2,2
39447,YUCMIU,2,2
39448,FIJBOQ,2,2
39449,YEJVIT,2,2
39450,WAPWUH,2,2
39451,AVICOZ,2,2
39452,DOGNEU,2,2
39453,GIXPUA,2,2
39454,WOGREQ,3,3
39455,GOSMIM,3,3
39456,AZENEZ,3,3
39457,BABKOG,2,2
39458,SOMKAG,1,1
39459,FOHXUW,1,1
39460,OJOJOO,2,2
39461,SESXOF,3,3
39462,XADBOV,2,2
39463,MUQMAN,1,1
39464,RAMJOG,1,1
39465,BAKBEV,3,3
39466,YABVOO,3,3
39467,WIWDOW,3,3
39468,WENYEU,3,3
39469,GADFUO,3,3
39470,OROBUT,3,3
39471,MEJXIK,2,2
39472,TEKHOI,2,2
39473,BIRNUN,3,3
39474,RIJLON,2,2
39475,CARJOU,3,3
39476,COXNAG,2,2
39477,LEWREN,3,3
39478,UCUYAS,1,1
39479,ROGYAO,3,3
39480,XACRIC,1,1
39481,YIXDIS,2,2
39482,PUZDAR,3,3
39483,TUNLAP,3,3
39484,PAGFOS,2,2
39485,WIFQOU,3,3
39486,GONPEE,3,3
39487,ZOGQIV,2,2
39488,BIPZIJ,2,2
39489,YASCOM,3,3
39490,YAJLAW,2,2
39491,TUSQOP,2,2
39492,AHOMAN,2,2
39493,VUPCEO,3,3
39494,GAZPUU,2,2
39495,ZEQHOS,2,2
39496,VECKET,1,1
39497,RIRGEG,3,3
39498,JOGDIT,3,3
39499,TUFVOH,1,1
39500,TAXFAZ,2,2
39501,QOBMUQ,3,3
39502,WISVOM,2,2
39503,NOMJOP,2,2
39504,HONMII,3,3
39505,RAQXUE,3,3
39506,IFINOA,2,2
39507,DUHVUY,2,2
39508,RUQLEU,2,2
39509,PIHMAX,3,3
39510,SOWQIH,2,2
39511,PEJNEY,3,3
39512,RUBTUE,2,2
39513,BUCWOL,3,3
39514,PAJDIN,3,3
39515,PUTZIO,2,2
39516,RUZZAN,2,2
39517,GAJMEL,3,3
39518,BUPMEG,3,3
39519,QISMEK,1,1
39520,NIMCOC,3,3
39521,KUHRUC,2,2
39522,PAMZAH,2,2
39523,BEHHUU,2,2
39524,KEJDEK,3,3
39525,BOTHAV,2,2
39526,VEFQUU,3,3
39527,HOCHIR,3,3
39528,EXURUL,2,2
39529,MIRJUT,3,3
39530,XIPPIX,2,2
39531,AJIMOV,2,2
39532,BEWHOD,3,3
39533,HOLLOL,1,1
39534,EDEXIX,3,3
39535,ZUXZEX,1,1
39536,SOFJEF,1,1
39537,YOJZOM,2,2
39538,WEJBOE,2,2
39539,JUNMEK,3,3
39540,MOQJAF,1,1
39541,WIRRIA,3,3
39542,KUDHEY,3,3
39543,BOKQUN,3,3
39544,DIWZUH,3,3
39545,QIHTOQ,3,3
39546,QALWOQ,1,1
39547,KEDZOI,2,2
39548,QUHZOJ,3,3
39549,DIRNIE,3,3
39550,CAPLOV,3,3
39551,XIYBUD,3,3
39552,AVEKAO,3,3
39553,POLVAQ,2,2
39554,SEWMEN,2,2
39555,FAJZIB,3,3
39556,CEGGON,3,3
39557,ZUQJOK,2,2
39558,CANDIH,2,2
39559,DILHAH,3,3
39560,RUBQEL,3,3
39561,LEFNAM,2,2
39562,RANTUW,3,3
39563,EACMCO,2,2
39564,CERWOL,2,2
39565,YOSLAU,2,2
39566,TUYTAI,3,3
39567,ETEHUG,3,3
39568,TUYCAS,3,3
39569,IPURIU,3,3
39570,BUJLUN,3,3
39571,ALEYUM,2,2
39572,VIJWAO,3,3
39573,SARDUN,2,2
39574,MEDVIA,3,3
39575,NOSPUI,3,3
39576,AJICON,3,3
39577,GUWSUM,3,3
39578,FAPWAW,2,2
39579,ZUTNUZ,3,3
39580,UNIYIA,3,3
39581,AQUTUC,3,3
39582,JOVZUS,3,3
39583,CUHJUM,3,3
39584,INUXAS,2,2
39585,SAJCIP,2,2
39586,EHEZEW,1,1
39587,INIXEI,3,3
39588,IGILAM,2,2
39589,XECFAO,3,3
39590,SOXRED,2,2
39591,MUYLUO,3,3
39592,XORXAE,2,2
39593,EHUROO,2,2
39594,SERRIR,3,3
39595,WUFDUW,3,3
39596,KOBBEJ,3,3
39597,EBEMUT,3,3
39598,RUQLIA,3,3
39599,ZAPXAS,2,2
39600,UXULIK,3,3
39601,FEYCET,3,3
39602,RECGIP,2,2
39603,FICBAV,1,1
39604,NARPAX,3,3
39605,AFUXEF,1,1
39606,AXESOM,3,3
39607,FADSAE,1,1
39608,FONWOW,2,2
39609,VAFLUL,3,3
39610,QAFKOA,2,2
39611,LIRDUL,1,1
39612,VATWEV,3,3
39613,GODKAL,3,3
39614,PEBSAS,2,2
39615,NOYBUA,3,3
39616,ZEPGUZ,3,3
39617,RAJSOL,3,3
39618,HULBIZ,3,3
39619,YIFKIK,2,2
39620,HAXKUN,3,3
39621,UDAHEN,3,3
39622,FOBQOF,2,2
39623,JEKYAZ,2,2
39624,FAQZON,2,2
39625,TUJYIG,1,1
39626,YECFAO,2,2
39627,IMIKUM,3,3
39628,XIKNIP,3,3
39629,ZIZKEB,2,2
39630,GABYIS,3,3
39631,KAQWOR,1,1
39632,ODALIP,3,3
39633,AGOYAX,2,2
39634,VUFDUW,3,3
39635,FIKXON,3,3
39636,LUMSAO,3,3
39637,WAQMUW,1,1
39638,IPIROP,3,3
39639,ECUBAI,3,3
39640,NIHRAX,3,3
39641,UVAGIJ,2,2
39642,UGUHUB,2,2
39643,LIJCIR,3,3
39644,SAYGIK,2,2
39645,QUSJAQ,2,2
39646,NEYRAL,3,3
39647,ESOTIQ,3,3
39648,IVAHIY,3,3
39649,ZAVBON,2,2
39650,GAXDER,3,3
39651,EGOBAE,3,3
39652,BIQPOI,1,1
39653,IYUDUB,3,3
39654,QAJDEM,1,1
39655,IMEVAY,2,2
39656,ULAWIO,3,3
39657,UPUDEP,3,3
39658,WIQYIG,3,3
39659,VUJYAC,1,1
39660,EDAMAX,2,2
39661,USOVII,3,3
39662,YEHGEY,3,3
39663,MORXOI,2,2
39664,KITNAF,3,3
39665,GOXBOK,3,3
39666,PASLON,2,2
39667,SIHZER,1,1
39668,IBUVUW,2,2
39669,KEGFOU,3,3
39670,QUHZAV,3,3
39671,TALRIH,1,1
39672,HATHIU,3,3
39673,XEQVAS,3,3
39674,KALZEF,3,3
39675,DUXREU,3,3
39676,ROGGEC,3,3
39677,LEMQOK,3,3
39678,RIYHAI,1,1
39679,FEKTAQ,3,3
39680,TIRKAG,3,3
39681,RILVOX,2,2
39682,NITBAV,2,2
39683,FAHYUK,2,2
39684,KUHKUV,3,3
39685,EPUMUY,1,1
39686,JAKSOE,2,2
39687,ECEZOE,2,2
39688,HATVAZ,2,2
39689,TOKXUO,3,3
39690,XIJDAX,3,3
39691,FUJRIN,3,3
39692,CANTOC,2,2
39693,CUJYOX,2,2
39694,HUNSIT,2,2
39695,PEWMOU,1,1
39696,HIJJUH,1,1
39697,RIFTIL,3,3
39698,POSMAN,1,1
39699,MUCDAP,1,1
39700,UJELIF,2,2
39701,CEYSUX,1,1
39702,ZULLUN,3,3
39703,GAJMIO,3,3
39704,BEZDIV,3,3
39705,PAQZIQ,2,2
39706,LETRUY,2,2
39707,IZUWEF,3,3
39708,GOHCOY,2,2
39709,FOFZAB,2,2
39710,MICTID,3,3
39711,OQACUF,3,3
39712,OQIKEF,3,3
39713,FELXUP,3,3
39714,XEFWAH,2,2
39715,HEPWAA,3,3
39716,HIXMUY,3,3
39717,CEMRIW,1,1
39718,UQALII,3,3
39719,UKUXII,3,3
39720,UZUHAA,2,2
39721,VOKQUI,1,1
39722,IXUFUE,1,1
39723,RADZEC,3,3
39724,MENCOX,1,1
39725,IGOVOP,3,3
39726,XOTBOX,3,3
39727,RUJLOZ,1,1
39728,BEVKAR,2,2
39729,ZOJHUE,3,3
39730,EZIJEC,1,1
39731,GIHTEZ,3,3
39732,BOCCUT,3,3
39733,TOCXEQ,3,3
39734,HUTHIP,3,3
39735,YONNOF,3,3
39736,AYIQAA,2,2
39737,AQEXIE,3,3
39738,GIYPIP,3,3
39739,CUKGUM,2,2
39740,NARTUY,1,1
39741,WAWQUG,3,3
39742,VATQIS,2,2
39743,QAKQOI,2,2
39744,KEZSAK,3,3
39745,UCIVOR,3,3
39746,BEPWAU,3,3
39747,EHAKUU,2,2
39748,TORFUB,2,2
39749,TALSAC,3,3
39750,LODGUG,3,3
39751,XIPFOU,3,3
39752,BONCIR,3,3
39753,AGOJUC,3,3
39754,CIVZUE,2,2
39755,NIKDUJ,2,2
39756,FAWHAM,2,2
39757,IWUFIR,3,3
39758,NIHVUY,3,3
39759,KIMGAQ,2,2
39760,XOWMUT,3,3
39761,DIZBAP,2,2
39762,KAZPEI,2,2
39763,ZEJNIN,2,2
39764,GEFWOG,3,3
39765,YIKVOE,2,2
39766,VAQYEU,2,2
39767,PAKSUR,1,1
39768,ZURGOK,3,3
39769,QAXWUI,3,3
39770,JUCNEA,3,3
39771,OBIKUF,1,1
39772,SALHIZ,3,3
39773,HIVPOT,2,2
39774,AGOQAQ,3,3
39775,CEMMIS,2,2
39776,CIJVEW,2,2
39777,MOTCIH,3,3
39778,NADSIU,2,2
39779,ECOYAZ,2,2
39780,MIRYOD,1,1
39781,DUPWIV,3,3
39782,DILLUI,2,2
39783,BEDMIH,1,1
39784,ZELDAX,2,2
39785,YIJLAF,3,3
39786,EQIBOX,1,1
39787,ELOJIA,3,3
39788,IYAHUN,3,3
39789,COQXEN,3,3
39790,EMILOC,2,2
39791,KAQHOA,2,2
39792,YUDNUG,3,3
39793,YICKED,3,3
39794,CATQEW,3,3
39795,GELBII,2,2
39796,WEJFUO,2,2
39797,ERAGEL,3,3
39798,NUMBEC,2,2
39799,BUXFIK,3,3
39800,FAKXAT,3,3
39801,SUGXAV,2,2
39802,SUDJAE,2,2
39803,OLOLEG,3,3
39804,ULURAV,2,2
39805,HIDYAV,1,1
39806,CIRJOD,2,2
39807,YORNIC,1,1
39808,LIYVEV,3,3
39809,TEVDAB,1,1
39810,BEDSAG,2,2
39811,TELNOQ,3,3
39812,RIWYOL,3,3
39813,CEMJOU,2,2
39814,OBAHUW,1,1
39815,KEJLIV,2,2
39816,DURTUH,3,3
39817,WENCUO,1,1
39818,TAHQEZ,3,3
39819,ENOWOU,2,2
39820,JEKQAS,2,2
39821,LIWVES,1,1
39822,OXUGAR,3,3
39823,XUXLIN,2,2
39824,QADROF,3,3
39825,NIPQIP,2,2
39826,WUCXID,3,3
39827,HIPDOZ,3,3
