,id,xyz,bo
45674,LEHVEA,2,2
45675,FIXMAA,1,1
45676,MUMLAH,3,3
45677,XABPOJ,1,1
45678,DUDZAE,2,2
45679,EWOSUE,3,3
45680,IRUPAM,3,3
45681,MAMTID,3,3
45682,CAPTIW,1,1
45683,ZITFUD,2,2
45684,WUJDUC,3,3
45685,ETUCAX,1,1
45686,MIWQOB,3,3
45687,EXOBEZ,2,2
45688,RIVZAY,2,2
45689,VUQHEX,1,1
45690,BALSIT,1,1
45691,KELHAL,2,2
45692,XAQDEY,2,2
45693,XUJLAQ,2,2
45694,WETKOX,2,2
45695,LORKUZ,3,3
45696,RAZDIG,2,2
45697,YONWOP,3,3
45698,ZIFJED,1,1
45699,QAHCAE,3,3
45700,DOPWAG,2,2
45701,NILJUO,1,1
45702,FAPFAH,1,1
45703,AZIKUP,3,3
45704,BOTYOB,1,1
45705,BEWPIE,2,2
45706,RERFUP,3,3
45707,WALJIF,2,2
45708,YAVMOZ,3,3
45709,YAJTEI,2,2
45710,SAKTUX,1,1
45711,HOHFIW,2,2
45712,EHANEH,3,3
45713,YOPVOP,2,2
45714,YUDBOP,2,2
45715,TUMMUL,3,3
45716,PIFLIB,3,3
45717,SEZWIF,3,3
45718,VIFNOR,1,1
45719,BIYRIL,3,3
45720,LAMMER,1,1
45721,SUTRAA,3,3
45722,TOWBAL,1,1
45723,KEKFOV,2,2
45724,WEPNOX,2,2
45725,XOWTUB,1,1
45726,WUVVOA,2,2
45727,JERYEO,1,1
45728,SAZJEK,2,2
45729,JEKXEF,3,3
45730,ECANOM,2,2
45731,OFUTIU,3,3
45732,EBOLOX,1,1
45733,SOJSEP,2,2
45734,SIHKEZ,3,3
45735,FEBKOQ,1,1
45736,KICPOF,1,1
45737,TILWUG,1,1
45738,SELLEA,2,2
45739,GUXTOK,2,2
45740,NEXYOG,1,1
45741,PADRAN,2,2
45742,ALILOX,2,2
45743,PENMIH,3,3
45744,THPBPD,3,3
45745,YUDWUQ,3,3
45746,LOLQAH,2,2
45747,DICVUG,3,3
45748,MIDLAP,3,3
45749,WIRCEJ,1,1
45750,AGUBOT,2,2
45751,YIGKUY,1,1
45752,CORSEK,2,2
45753,GUMDOI,1,1
45754,DIXSOV,2,2
45755,BUJQAY,2,2
45756,ZOQKOF,3,3
45757,IGIMEQ,2,2
45758,MAGQIV,3,3
45759,QAXBAW,1,1
45760,XANQEI,2,2
45761,MDTCNI,1,1
45762,EJIGAH,3,3
45763,PENZIR,2,2
45764,YUTDID,1,1
45765,LEWMEI,2,2
45766,YUWVIW,2,2
45767,XOZQUY,3,3
45768,OFITOP,2,2
45769,COBBAZ,3,3
45770,XEQWEX,3,3
45771,ENUSAJ,3,3
45772,ATAPUH,2,2
45773,FODJEP,2,2
45774,JIHHEN,3,3
45775,SIQTOC,2,2
45776,JOJPED,2,2
45777,WOHGOS,1,1
45778,XASBEZ,3,3
45779,MIRPIN,3,3
45780,EDISUI,1,1
45781,DUVTEU,1,1
45782,JEZTIR,2,2
45783,VOVDUH,3,3
45784,EDIDUS,2,2
45785,QACBED,3,3
45786,IWAKOJ,1,1
45787,MACTIV,3,3
45788,QUWGOG,2,2
45789,RUWWAH,1,1
45790,URUHAS,3,3
45791,WAYHUC,1,1
45792,CUJHOG,3,3
45793,WIXFEO,3,3
45794,IMOYUF,3,3
45795,ICESUG,2,2
45796,TEXJAK,3,3
45797,YEQKUD,1,1
45798,YOBFOL,1,1
45799,VEQCAV,1,1
45800,QIYPAP,2,2
45801,HANZOL,1,1
45802,YEXNIB,3,3
45803,PIQHUS,2,2
45804,CORMOL,2,2
45805,OKEPUQ,2,2
45806,KUHZUI,2,2
45807,PUPGOY,2,2
45808,IKIXEG,2,2
45809,NEKSAX,3,3
45810,FISLIC,2,2
45811,GEDVEU,1,1
45812,HAVMUN,2,2
45813,XAJZIR,2,2
45814,KUZVEI,2,2
45815,YEJNOU,1,1
45816,TIWLEQ,2,2
45817,ROWPAW,2,2
45818,JAQFOZ,3,3
45819,PIKLUS,3,3
45820,WIRJOW,3,3
45821,PIFRAZ,3,3
45822,GOCJEN,3,3
45823,KACCUP,2,2
45824,YAQTAM,2,2
45825,JUYTAY,2,2
45826,AGEMAB,2,2
45827,KEWTUC,2,2
45828,DAZDOX,2,2
45829,HOYZAW,1,1
45830,MOZMIA,1,1
45831,POSLER,3,3
45832,ZAXFUB,3,3
45833,KEDKAJ,1,1
45834,WEHNUW,1,1
45835,QALHOA,1,1
45836,MAHKEO,3,3
45837,BEYBUG,1,1
45838,KEGYAY,3,3
45839,WEMZIZ,3,3
45840,EFILIQ,2,2
45841,HEVLIH,1,1
45842,MAXMAD,1,1
45843,WESRAO,3,3
45844,CUXXOL,1,1
45845,YEMYOF,3,3
45846,RAFZEE,2,2
45847,OJEWIK,1,1
45848,PUMTOJ,1,1
45849,SUQSEE,3,3
45850,CIMFOU,3,3
45851,TUTLUR,3,3
45852,NOGPOR,3,3
45853,CIFPIQ,2,2
45854,VADPEV,2,2
45855,WURTIP,1,1
45856,TOVZUC,1,1
45857,UGEDES,1,1
45858,CESPUO,1,1
45859,LOWVAU,3,3
45860,FUQZAT,1,1
45861,ZUJRAZ,2,2
45862,FOCJEN,3,3
45863,NUKFOQ,3,3
45864,BEXVUW,2,2
45865,QAYMUB,2,2
45866,YOKFOW,1,1
45867,OCECOP,3,3
45868,DEDVOY,2,2
45869,HUTTUL,3,3
45870,SAKVOT,1,1
45871,JACCUP,1,1
45872,CUZGAF,3,3
45873,XEBJIB,1,1
45874,YAXTAV,2,2
45875,NEWZOH,3,3
45876,GEPNUL,3,3
45877,LEZFII,3,3
45878,KAPPUQ,1,1
45879,YOQBOW,3,3
45880,LEQPOM,3,3
45881,BEBRUW,1,1
45882,UCOLOP,1,1
45883,RANGOD,2,2
45884,YOSQUU,2,2
45885,VITWED,1,1
45886,BEQDIK,3,3
45887,SIKPOT,2,2
45888,DALDUR,2,2
45889,JAYLEA,1,1
45890,PUCDID,1,1
45891,OWITAS,1,1
45892,ACIVOA,3,3
45893,ZUZHUZ,3,3
45894,NADCAA,1,1
45895,XOZMEE,2,2
45896,UYOBER,3,3
45897,FEJFAD,3,3
45898,HACQAD,2,2
45899,BEYGIZ,1,1
45900,KAZWOX,1,1
45901,OMEYUB,1,1
45902,WIMXIA,3,3
45903,MEDBUT,3,3
45904,WUFNAM,3,3
45905,ALAXOD,1,1
45906,NILFAP,3,3
45907,QENCES,1,1
45908,KIVPIO,2,2
45909,HOTVIY,1,1
45910,JETMEA,1,1
45911,MITVUG,1,1
45912,AYIDUH,3,3
45913,PUXMEB,2,2
45914,MEQRUV,2,2
45915,YAVDEG,3,3
45916,HULSIR,3,3
45917,QANBOX,3,3
45918,EDITEU,1,1
45919,MEFZIJ,2,2
45920,LUXPOL,2,2
45921,REYWAW,1,1
45922,YUDLUF,3,3
45923,PIKRIN,2,2
45924,BAPXIZ,3,3
45925,ZEXYUY,1,1
45926,XEBFIX,1,1
45927,DOZGOQ,2,2
45928,LAMXII,2,2
45929,JATLOJ,1,1
45930,KASYUB,3,3
45931,DEXCEP,2,2
45932,LUCBUG,3,3
45933,KOKHEY,3,3
45934,SAHQAT,2,2
45935,MAFGEG,2,2
45936,BEWNUO,2,2
45937,KAMDEI,2,2
45938,TESLUA,3,3
45939,PEDVUP,2,2
45940,HEYMEF,3,3
45941,QUSWAC,1,1
45942,WOGXIZ,2,2
45943,XOTHOG,1,1
45944,TUJTOI,2,2
45945,ACITAH,3,3
45946,KIZZID,2,2
45947,JELZIN,1,1
45948,SENVAL,2,2
45949,JAZREH,1,1
45950,TIQHUY,3,3
45951,IDATIT,1,1
45952,NEJKAR,2,2
45953,DEYPAY,2,2
45954,KATNUQ,3,3
45955,AZUKEO,1,1
45956,EGETOA,2,2
45957,MAJJUG,1,1
45958,OGOYOY,3,3
45959,MIPCEV,3,3
45960,BOKPIC,1,1
45961,BEWRED,3,3
45962,BOCVUO,1,1
45963,SEQJII,3,3
45964,TUTKEY,2,2
45965,BEGXUG,1,1
45966,LIHQAV,2,2
45967,NUTHOA,2,2
45968,YORBEN,3,3
45969,YOWTAG,3,3
45970,ZUZQOA,3,3
45971,HEBVUG,2,2
45972,MOJNEE,1,1
45973,YELHEF,3,3
45974,IPOBAR,3,3
45975,LUNLEM,2,2
45976,WAYFOU,1,1
45977,XETVUN,3,3
45978,ELEMIR,3,3
45979,JAGFAB,3,3
45980,IFOYIN,3,3
45981,MOZHAN,1,1
45982,ZIZFAS,3,3
45983,FOGMIX,1,1
45984,FEJFUV,1,1
45985,RIWYUV,1,1
45986,DIRTAZ,3,3
45987,VICQUT,1,1
45988,BOQZEO,3,3
45989,UVATET,1,1
45990,OGERAX,1,1
45991,QAVYAR,1,1
45992,PEKWOS,3,3
45993,AVACIJ,3,3
45994,FIRQUT,1,1
45995,METXUF,3,3
45996,DEJCAX,3,3
45997,OLOPOV,3,3
45998,SAZFEF,2,2
45999,MUHSUE,3,3
46000,DODXEA,1,1
46001,AQESAQ,3,3
46002,TACLIU,2,2
46003,TAPZUI,2,2
46004,REMSAE,2,2
46005,CEQXOM,2,2
46006,PEYWID,1,1
46007,XIBZAL,3,3
46008,HEFSUG,2,2
46009,YEHMEF,3,3
46010,IKOYIR,2,2
46011,HOHJIZ,3,3
46012,HUTZOM,3,3
46013,XEHSOV,2,2
46014,NIBCIM,2,2
46015,GOMXOV,3,3
46016,HIBXAT,3,3
46017,SEFNUO,2,2
46018,GIQFIZ,1,1
46019,LILCAL,2,2
46020,HIBVOG,2,2
46021,MIJLUP,1,1
46022,AVAMEQ,3,3
46023,PUMMUF,2,2
46024,TIFLIH,1,1
46025,YOGBAX,2,2
46026,XEVLEQ,3,3
46027,DIPLIA,3,3
46028,ZALYUG,1,1
46029,CELBEC,1,1
46030,FIVFID,1,1
46031,UYICIP,2,2
46032,IMUTIV,3,3
46033,ZEQKIR,2,2
46034,ABAYUA,2,2
46035,EHENOX,1,1
46036,HIPXEK,3,3
46037,AKIKOV,3,3
46038,WIMDOP,1,1
46039,ILEPOE,3,3
46040,AGUYOT,1,1
46041,YELXAR,3,3
46042,QEHBIQ,2,2
46043,ZUXGII,1,1
46044,KIXYUM,3,3
46045,IMEGUC,3,3
46046,AHOWIF,3,3
46047,DUJFIZ,2,2
46048,ANIZOP,1,1
46049,ARITOK,2,2
46050,NELSUT,2,2
46051,RUMVIG,2,2
46052,EZIWEQ,1,1
46053,LESSEI,3,3
46054,EJUWUC,2,2
46055,ZECLIC,3,3
46056,YAVHEJ,3,3
46057,XUHFAH,1,1
46058,ERUQAK,1,1
46059,ZIWMOL,1,1
46060,EXUDIL,3,3
46061,FIKBIM,3,3
46062,DOYRIS,2,2
46063,AXEYOR,2,2
46064,FOTNOR,3,3
46065,VIFKEB,1,1
46066,ZELXIA,2,2
46067,MAGCAC,1,1
46068,WAYDUY,2,2
46069,PEJSIH,2,2
46070,GELPOC,2,2
46071,XUZHIL,3,3
46072,ZEDRAE,3,3
46073,HOCLIU,3,3
46074,CATCAB,2,2
46075,XUCGEI,3,3
46076,ZEYFEO,1,1
46077,FALJEH,3,3
46078,YUPCER,1,1
46079,IVEPIK,1,1
46080,BAXBEJ,2,2
46081,KULXEU,2,2
46082,WAVKAI,3,3
46083,BIMHUC,1,1
46084,WIQZAZ,3,3
46085,ADEBUH,3,3
46086,NITFOM,1,1
46087,OKOKII,2,2
46088,UHOGAA,3,3
46089,XAKLEC,3,3
46090,ILENEU,2,2
46091,XIBSIN,2,2
46092,QIFYEN,1,1
46093,YEXBIO,2,2
46094,LAYLOP,3,3
46095,PAXWOD,3,3
46096,WUWGEA,3,3
46097,VENJEH,1,1
46098,OWERUG,1,1
46099,SURFUJ,1,1
46100,OMEWOT,3,3
46101,BELBEC,3,3
46102,UBITUX,2,2
46103,ACUZII,2,2
46104,DUJCUG,3,3
46105,KOCBOU,2,2
46106,PAFXAW,3,3
46107,GELNES,3,3
46108,SIQQES,1,1
46109,MOJRUY,3,3
46110,UMAFEV,2,2
46111,WIRVIF,2,2
46112,SUYWUH,1,1
46113,SOTBUA,3,3
46114,AKOXII,2,2
46115,PASFOF,2,2
46116,ITECAL,2,2
46117,MORKAH,3,3
46118,PIVSUM,1,1
46119,PENOFE,2,2
46120,ADIXER,2,2
46121,WENDID,1,1
46122,QETLAG,1,1
46123,WAGGOB,1,1
46124,APADEB,3,3
46125,BERTEY,3,3
46126,UMIYUL,2,2
46127,LEPQAY,2,2
46128,LIXKUA,3,3
46129,DOZRUG,2,2
46130,PIQXEU,3,3
46131,AXIVEI,2,2
46132,BOJMAQ,2,2
46133,YUNBER,1,1
46134,LAVQIL,2,2
46135,QUGJAD,2,2
46136,DIDQIQ,3,3
46137,WUMQUR,2,2
46138,RITYEA,2,2
46139,HINGAP,3,3
46140,ZIMYED,1,1
46141,TIPYEW,2,2
46142,BARGIL,3,3
46143,YUFSUP,2,2
46144,NOZFIR,1,1
46145,FAMYOJ,3,3
46146,QAHHIR,2,2
46147,MAKLES,3,3
46148,UWIKAN,3,3
46149,DIQVII,2,2
46150,FAJWAP,2,2
46151,EMUPOT,3,3
46152,HUSZAX,2,2
46153,IXOCIH,3,3
46154,HOXKEK,3,3
46155,OBAQOX,1,1
46156,SOHPAH,2,2
46157,NILHUM,1,1
46158,WAPVEQ,3,3
46159,LIHQOJ,3,3
46160,OFUFOK,3,3
46161,GUJSUC,1,1
46162,PEBLUF,2,2
46163,JUQKIR,2,2
46164,VIXTAY,3,3
46165,QAYJIJ,3,3
46166,ATORUX,2,2
46167,NEVKIK,3,3
46168,WEHPEI,1,1
46169,FICJUY,2,2
46170,MOPSEP,2,2
46171,PEMXUD,2,2
46172,YEJBAS,3,3
46173,DUFKUN,1,1
46174,ZOSHIA,2,2
46175,LOBZIM,3,3
46176,SEYWOK,1,1
46177,RIVVOH,2,2
46178,KABNAG,1,1
46179,YUZVOH,1,1
46180,ZUWXUN,1,1
46181,RILKAA,3,3
46182,OGANAM,3,3
46183,BIVTOP,2,2
46184,NUNBON,2,2
46185,QAWSEN,3,3
46186,ISEXIO,2,2
46187,BEPBOR,1,1
46188,DAWVUW,1,1
46189,NEFTAV,2,2
46190,UMECIB,1,1
46191,RIBKAS,1,1
46192,YUMWOS,2,2
46193,YUTVOZ,3,3
46194,FOVDUR,1,1
46195,CAPXEY,3,3
46196,VOCVUH,2,2
46197,NANTEE,2,2
46198,VEQZUQ,1,1
46199,QOPKEN,3,3
46200,DIBRIR,2,2
46201,ASANUD,3,3
46202,UTAPAJ,1,1
46203,KOTJIP,1,1
46204,AYUSIY,1,1
46205,HECLUX,3,3
46206,YIQWEA,1,1
46207,TEXDUV,3,3
46208,ELUROS,2,2
46209,GASHIV,1,1
46210,RERHAZ,3,3
46211,ECEKUT,3,3
46212,VASXUI,3,3
46213,RUWBAP,1,1
46214,SOMHIM,3,3
46215,ZOGLIS,2,2
46216,IXIGOM,3,3
46217,AJIYEY,3,3
46218,OFIVOR,2,2
46219,PEPPAE,2,2
46220,XIQNIW,1,1
46221,QUSNAV,3,3
46222,RIKPUZ,3,3
46223,UGULUE,3,3
46224,WOFLEI,1,1
46225,CAVBIL,3,3
46226,JOBQEW,3,3
46227,XANSEK,2,2
46228,VALXOX,1,1
46229,CIHRIV,2,2
46230,JATLAV,1,1
46231,RISPOB,1,1
46232,ANITOH,2,2
46233,NOMGII,1,1
46234,ECIQEN,2,2
46235,POXVOO,2,2
46236,SALDIT,3,3
46237,TOKYIB,2,2
46238,POMFOM,3,3
46239,MULJIM,2,2
46240,DICTUE,2,2
46241,WOCCOI,3,3
46242,TAJKAT,3,3
46243,BISKAS,3,3
46244,JUCBEO,3,3
46245,YASWEU,3,3
46246,ACONAI,1,1
46247,VAFMIA,3,3
46248,UKEZOZ,1,1
46249,RUMVED,1,1
46250,TIZLAQ,1,1
46251,TERVUI,1,1
46252,TOTKOC,3,3
46253,YUBJEL,1,1
46254,BOZREO,2,2
46255,MEKFIS,3,3
46256,WIVCAF,1,1
46257,CAKCUO,2,2
46258,DODVEY,3,3
46259,AYITIM,3,3
46260,YIKTAO,2,2
46261,SIBROM,3,3
46262,HOLFOD,3,3
46263,QITPEP,3,3
46264,ALUYIR,3,3
46265,SIMQOU,1,1
46266,LUZVAD,3,3
46267,KAPPOH,1,1
46268,BEJVIY,1,1
46269,HOCKAO,3,3
46270,FEDDAT,2,2
46271,COGHOV,3,3
46272,TEVSUI,3,3
46273,SEVZAW,2,2
46274,TAJLEZ,1,1
46275,QECDEJ,3,3
46276,WIRHOU,3,3
46277,DAVWOQ,1,1
46278,OHIYOV,2,2
46279,ISNBZP,3,3
46280,BECXEN,3,3
46281,HISCAN,1,1
46282,NITQAK,2,2
46283,BEXQIH,3,3
46284,PATFAS,2,2
46285,VIVXUT,3,3
46286,OJAGIS,1,1
46287,SATXAO,2,2
46288,EPEZIK,1,1
46289,PUWBIT,1,1
46290,WEMFAW,1,1
46291,APOTOO,3,3
46292,DEQMES,3,3
46293,CEZPOM,2,2
46294,XOVGIZ,1,1
46295,POTYEC,1,1
46296,KACVUH,2,2
46297,XUBSIZ,1,1
46298,YUHVIH,1,1
46299,KASRIG,3,3
46300,SEJZEM,3,3
46301,QOCFOH,1,1
46302,XETCAD,2,2
46303,FEBYIX,2,2
46304,WAHTEE,3,3
46305,MERBUG,3,3
46306,NIFQEC,1,1
46307,LOQYOG,2,2
46308,HALGAD,3,3
46309,LOXPEV,2,2
46310,FOYPUG,3,3
46311,SUTWEM,1,1
46312,SOFGAW,2,2
46313,OWEGAZ,3,3
46314,HOJKAT,3,3
46315,HAYNOO,1,1
46316,SALMAV,2,2
46317,NOJPIM,2,2
46318,BIXTOU,2,2
46319,EDANEF,2,2
46320,FEGZUO,2,2
46321,XORGUG,2,2
46322,JAGDUR,2,2
46323,JOYQAS,1,1
46324,GAKSET,3,3
46325,QIGCEQ,3,3
46326,ETUMUE,1,1
46327,VIVCAF,3,3
46328,JIYTUH,2,2
46329,YILXUN,3,3
46330,HARXIK,2,2
46331,TETBUP,1,1
46332,GITNIH,3,3
46333,QASHOI,3,3
46334,KOBVAY,2,2
46335,FAJGED,3,3
46336,XOMGOV,2,2
46337,ESITOS,1,1
46338,IWIJON,1,1
46339,ILUVER,3,3
46340,PULLAK,2,2
46341,PIDHIT,3,3
46342,ACAWOR,3,3
46343,TAZAPD,3,3
46344,RUHLUE,1,1
46345,UCEBEJ,2,2
46346,PYROCO,2,2
46347,SEKRUV,2,2
46348,CMCNCR,2,2
46349,ZEZJAP,2,2
46350,LEKVOO,3,3
46351,OGIVUY,1,1
46352,XOCRUE,2,2
46353,UROGIS,3,3
46354,XUNGUL,1,1
46355,QICFEQ,1,1
46356,AKAVIT,2,2
46357,ETEWAE,1,1
46358,BEFBUN,1,1
46359,YIXGAO,1,1
46360,JOSDEC,2,2
46361,ACIZAQ,2,2
46362,IJAGUY,1,1
46363,NINNUX,1,1
46364,SODZUG,1,1
46365,MIQWIS,3,3
46366,UDOBIA,1,1
46367,DUSWAR,3,3
46368,WIPYOM,3,3
46369,IMUSAM,3,3
46370,GOJCUG,3,3
46371,TALDUI,3,3
46372,KAYPOR,3,3
46373,IBUWIL,1,1
46374,ZIWCOB,1,1
46375,XIWCEN,3,3
46376,YASPAM,2,2
46377,IFONEA,1,1
46378,XETCAE,1,1
46379,CICCIB,2,2
46380,GITYIS,3,3
46381,TEWGUX,1,1
46382,JAFROX,2,2
46383,LEXGUT,3,3
46384,MEBFII,3,3
46385,ZAZBUB,1,1
46386,XOSVIK,2,2
46387,XIPCEG,2,2
46388,ZUJPAY,1,1
46389,KOGWEK,2,2
46390,DARPUK,3,3
46391,MUFJUT,3,3
46392,HADDAT,3,3
46393,HUTVUO,2,2
46394,HOSTIS,3,3
46395,QAVLUY,1,1
46396,KIVLAC,3,3
46397,YAXVAU,2,2
46398,JASRIF,2,2
46399,YIWMIB,2,2
46400,QEJDEP,2,2
46401,WISLIX,1,1
46402,ECIFEB,3,3
46403,OCEVOI,2,2
46404,RAMWOT,1,1
46405,GAHJUW,2,2
46406,SOMVAT,3,3
46407,QUWBIU,3,3
46408,LAGZAW,3,3
46409,BAFMED,3,3
46410,YOBTIS,3,3
46411,ZANFUP,3,3
46412,FUFNAV,2,2
46413,ONUNAN,3,3
46414,BAVKAO,1,1
46415,QAWXUI,2,2
46416,YIWCEN,2,2
46417,YIKTAN,2,2
46418,NABLOR,1,1
46419,LIFXED,1,1
46420,KERROQ,2,2
46421,KIWXAS,2,2
46422,JARFIV,1,1
46423,UFAQAT,3,3
46424,AKOVIG,2,2
46425,NATYOY,2,2
46426,NAKREY,3,3
46427,WICSAE,2,2
46428,YIZHIY,3,3
46429,LIQPOU,1,1
46430,EDUJEU,3,3
46431,NAGHUC,1,1
46432,JIPHEY,2,2
46433,YAHNON,3,3
46434,KUSJOA,1,1
46435,CEMSUL,3,3
46436,GAJGEE,3,3
46437,YESTAV,1,1
46438,DUHPAX,3,3
46439,JATKEY,1,1
46440,YEDYUE,2,2
46441,DOYREQ,3,3
46442,OZIQEU,2,2
46443,EXOWET,2,2
46444,QIBNUK,2,2
46445,VAWXIB,1,1
46446,BULGAT,1,1
46447,GUQVOD,2,2
46448,JULFAX,2,2
46449,LOPMOV,2,2
46450,WUTLEF,1,1
46451,JACSIT,1,1
46452,MIFVIH,3,3
46453,CEDXEQ,2,2
46454,ATIZEK,2,2
46455,DIVXEM,2,2
46456,MIGBIO,2,2
46457,KEGKEN,3,3
46458,WEWYUS,2,2
46459,YATYIF,1,1
46460,SEKYEQ,1,1
46461,FORJEB,3,3
46462,UKAJUM,2,2
46463,GAQWEB,3,3
46464,TAFDIQ,2,2
46465,UNALUQ,3,3
46466,IZIDAW,3,3
46467,ZIRLEU,2,2
46468,TEXSUM,2,2
46469,TEVQOD,3,3
46470,ZITHAO,2,2
46471,ZEQBOM,1,1
46472,OLAYIL,3,3
46473,ZUBJOV,3,3
46474,VEQZUP,3,3
46475,QITYOL,1,1
46476,CUMTEJ,2,2
46477,BABQIE,2,2
46478,JAFKAF,1,1
46479,ETARAS,1,1
46480,ZUCKUG,1,1
46481,UGEXOW,1,1
46482,FUPKEI,1,1
46483,OVAPEH,3,3
46484,QOJSUD,1,1
46485,NOYMEV,2,2
46486,TAWQIS,2,2
46487,MAJXEB,3,3
46488,TAJKAU,1,1
46489,NOBSIJ,1,1
46490,JUSDAE,3,3
46491,WIWYOS,2,2
46492,KIVBOG,1,1
46493,XEXLIV,3,3
46494,YIJWAS,1,1
46495,FUJSUB,1,1
46496,BODCAZ,2,2
46497,ECANUU,2,2
46498,ANICOS,1,1
46499,DIGMEO,3,3
46500,ABOBOK,1,1
46501,VAHMIE,1,1
46502,BAYSUR,3,3
46503,HONNAB,3,3
46504,ZOVNIJ,2,2
46505,GOCVOJ,1,1
46506,KEJPOE,2,2
46507,AREKOY,3,3
46508,GIRTEK,1,1
46509,LAYKEC,1,1
46510,DORMIH,2,2
46511,GEQZOS,1,1
46512,TIXSOM,1,1
46513,TIGXEM,1,1
46514,FEWLUQ,3,3
46515,ZISSUT,1,1
46516,QEFLIZ,2,2
46517,IXODOO,3,3
46518,MACDUR,3,3
46519,QASVEO,3,3
46520,ENUVEP,3,3
46521,SELWIT,1,1
46522,JOFJOF,1,1
46523,DIDFIJ,1,1
46524,JABBUN,1,1
46525,HERBAI,3,3
46526,WUMQUS,2,2
46527,GEYPEH,3,3
46528,HUBVOR,2,2
46529,TUMXUU,1,1
46530,SUTPAB,1,1
46531,FUQCUR,2,2
46532,VIHNUX,2,2
46533,RUXQEJ,1,1
46534,QUGJAE,3,3
46535,EPEJOA,1,1
46536,NUZXEM,2,2
46537,NALNUL,3,3
46538,VUDQUH,2,2
46539,WUVZAQ,2,2
46540,WOGXEX,3,3
46541,FAWSAX,3,3
46542,YELMUY,3,3
46543,MAMVIG,1,1
46544,WALXOY,1,1
46545,HAWNOK,2,2
46546,VIWNOI,1,1
46547,WAQLIL,3,3
46548,NUHHEF,1,1
46549,VOLYAY,1,1
46550,RACPIW,1,1
46551,ZUZHOU,1,1
46552,LOCWEJ,1,1
46553,QISPEO,2,2
46554,XUWTIT,3,3
46555,MIYQUH,2,2
46556,LAQQID,2,2
46557,MXCPFE,2,2
46558,WITBEJ,2,2
46559,OJEKAP,3,3
46560,PETYUL,3,3
46561,TIMJEE,2,2
46562,HIDYUQ,2,2
46563,FICJUX,1,1
46564,SECSOJ,2,2
46565,QAYJIK,2,2
46566,AGEXAL,2,2
46567,GUSRUK,1,1
46568,BIVMAX,2,2
46569,LAYLAZ,3,3
46570,FAJWAQ,3,3
46571,BEWRIF,2,2
46572,EGUKIA,2,2
46573,XUCPER,3,3
46574,HIKTUQ,3,3
46575,MUWDOX,3,3
46576,IFONIB,2,2
46577,OMEWOU,3,3
46578,BAGPAB,3,3
46579,DALSAL,1,1
46580,YESTOJ,1,1
46581,VEDQOK,3,3
46582,YOWZOB,2,2
46583,QEJTOO,2,2
46584,MIQWEP,3,3
46585,LUKTOA,3,3
46586,MIPZIV,2,2
46587,RUNVUR,3,3
46588,YOPJIW,1,1
46589,ITAFAM,3,3
46590,FAGPUZ,2,2
46591,QIMTUF,1,1
46592,WURFAS,2,2
46593,BOTBOC,2,2
46594,HECYAS,1,1
46595,AHAGOI,1,1
46596,CODZAX,2,2
46597,WIGVOY,3,3
46598,PELPIJ,1,1
46599,HEGKAI,2,2
46600,AJIGAC,3,3
46601,DEMJIR,3,3
46602,RUHWOJ,1,1
46603,HILCUB,3,3
46604,EGOHAL,1,1
46605,ICAZUK,2,2
46606,RIRDAX,2,2
46607,MIJNOJ,2,2
46608,LIGLIW,2,2
46609,ROVXEH,3,3
46610,GODFEK,3,3
46611,FEJMEQ,1,1
46612,ZEMKOV,1,1
46613,BIBWEQ,2,2
46614,HIQLEZ,3,3
46615,HAQVUQ,2,2
46616,QUCHIH,2,2
46617,MUPDOQ,2,2
46618,YEBVOR,1,1
46619,PEHROL,1,1
46620,LILMOI,1,1
46621,RALMOK,1,1
46622,BIFNUZ,2,2
46623,FIFYAX,2,2
46624,VALTUZ,3,3
46625,FEZROS,1,1
46626,HOZSAR,2,2
46627,TUJJEO,2,2
46628,CUSBID,1,1
46629,IKAWEZ,1,1
46630,MIRYUH,2,2
46631,SAFHOY,2,2
46632,SORJER,2,2
46633,VITLER,3,3
46634,XESCOP,1,1
46635,CICDAX,1,1
46636,HAKGOP,3,3
46637,YAZRUQ,1,1
46638,UDEGEP,2,2
46639,RASHIG,1,1
46640,FIDFOR,1,1
46641,GOSPEJ,2,2
46642,WEBLEX,3,3
46643,LINRAC,2,2
46644,ABIFEZ,3,3
46645,XEFSOR,2,2
46646,NUCNIJ,3,3
46647,DEPKUF,3,3
46648,ZUKQUT,3,3
46649,CUZKAJ,2,2
46650,TEQHOO,3,3
46651,NESCIX,2,2
46652,KAZKIH,3,3
46653,HISJEY,2,2
46654,HIPXEJ,3,3
46655,QEKGIY,2,2
46656,XOXYOZ,3,3
46657,EYOGUW,2,2
46658,LUQNEQ,2,2
46659,XADQOJ,3,3
46660,COBWOH,3,3
46661,TIBWAF,3,3
46662,FEBGOJ,3,3
46663,YOBTEP,1,1
46664,CINMUK,3,3
46665,FOHKUK,2,2
46666,HAMZEC,2,2
46667,VOQCEK,2,2
46668,VOHBEB,2,2
46669,XODKUX,3,3
46670,LIJWAC,3,3
46671,RAJWAA,2,2
46672,XILDIG,1,1
46673,SETKOS,3,3
46674,PUCHIH,1,1
46675,GORMOP,2,2
46676,POGXUG,2,2
46677,HAVCOY,1,1
46678,WAYDUX,3,3
46679,VAWXEA,1,1
46680,FELNER,2,2
46681,JOCBOT,1,1
46682,ZIWTAD,3,3
46683,EHUMUP,1,1
46684,AXENOI,2,2
